class name,time,location,instructors,dates,campus
BCN 5772 - Management of Construction Organizations,Mo 6:25PM - 9:05PM,Engineering Center 1116,Timothy Wensing,01/08/2024 - 04/20/2024,Engineering Center
BCN 6788C - Artificial Intelligence Applications in Construction Management,We 6:25PM - 9:05PM,Engineering Center 1116,Lufan Wang,01/08/2024 - 04/20/2024,Engineering Center
BCN 6912 - Project in Construction Engineering and Management,Tu 6:25PM - 9:05PM,Engineering Center 1116,Leonel Lagos,01/08/2024 - 04/20/2024,Engineering Center
EDF 3430 - Measurement and Evaluation in the Classroom,Mo 3:00PM - 5:40PM,Deuxieme Maison 194,Yuxi Qiu,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
EDF 6472 - Research Methods in Education: Introduction to Data Analysis,Mo 6:00PM - 8:20PM,Deuxieme Maison 190,Yuxi Qiu,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
EDF 6475 - Qualitative Foundations of Educational Research,Th 5:00PM - 7:40PM,Ziff Education Bldg 147,Emily Anderson,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
EDF 6481 - Educational Research Methodology,Mo 5:00PM - 7:40PM,Charles E. Perry (PC) 445,Tiberio Garza,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
EDF 6486 - Advanced Data Analysis in Quantitative Educational Research,We 5:00PM - 7:40PM,Ziff Education Bldg 110,Mido Chang,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
EDF 7412C - Structural Equation Modeling for Educational Research,We 5:00PM - 7:40PM,Ziff Education Bldg 110,Mido Chang,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
EDF 7476 - Advanced Methods of Qualitative Educational Research,Th 5:00PM - 7:40PM,Ziff Education Bldg 325,"Rebecca Christ,
Sarah Mathews",01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
EDF 7483 - Seminar in Mixed Methodology,Fr 5:00PM - 7:40PM,Charles E. Perry (PC) 449,Tiberio Garza,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
EDP 3004 - Educational Psychology,Mo 5:00PM - 7:40PM,College of Business Complex142,Naylet La Rochelle,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
EDP 3004 - Educational Psychology,We 5:00PM - 7:40PM,Charles E. Perry (PC) 211,Maria Arguelles,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
EDP 7058 - Behavioral Intervention Research and Evaluation in Education,Tu 5:00PM - 7:40PM,Charles E. Perry (PC) 419,David Lubin,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
LEI 3001 - Leisure and Recreation in America,Mo 11:00AM - 1:40PM,Charles E. Perry (PC) 331,Mi Ryoung Chung,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
LEI 3400 - Conditions and Diagnoses in Recreational Therapy,TuTh 2:30PM - 3:45PM,Chem & Physics 107,Janet Dapprich,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
LEI 3400 - Conditions and Diagnoses in Recreational Therapy,Th 4:00PM - 6:40PM,Chem & Physics 111,Janet Dapprich,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
LEI 3402 - Program Development in Recreation & Sports,TuTh 8:00AM - 9:15AM,Charles E. Perry (PC) 425,Nicholas Smith,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
LEI 3703 - Introduction to Recreational Therapy,Fr 9:30AM - 12:10PM,"Comp, Arts, Sci & Educat 143",Lauren Ortega,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
LEI 3707 - Inclusive Recreation Services,Mo 5:00PM - 7:40PM,Charles E. Perry (PC) 332,Rayford Shipman,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
"LEI 3800 - Liability and Law in Leisure, Recreation and Sports",TuTh 9:30AM - 10:45AM,Charles E. Perry (PC) 425,Nicholas Smith,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
LEI 4590 - Seminar in Parks and Recreation Sport Management,TuTh 2:00PM - 3:15PM,Charles E. Perry (PC) 432,Mi Ryoung Chung,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
LEI 4705 - Program Planning in Recreational Therapy,We 6:30PM - 9:10PM,Charles E. Perry (PC) 432,Mary Palacios,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
LEI 4711 - Assessment and Documentation in Recreational Therapy,MoWe 11:00AM - 12:15PM,Charles E. Perry (PC) 332,Amelia Saul,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
LEI 4712 - Evaluation and Evidence-Based Practice in Recreational Therapy,TuTh 11:00AM - 12:15PM,Charles E. Perry (PC) 332,Emily Messina,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
LEI 4724 - Recreational Therapy Modalities and Techniques,Tu 11:00AM - 1:40PM,Ziff Education Bldg 165,Tania Santiago Perez,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MHS 5400 - Counseling Skills and Techniques,We 5:00PM - 7:40PM,Paul Cejas Architecture 167,Terrence Vaccaro,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MHS 6020 - Foundations of Mental Health Counseling,Tu 5:00PM - 7:40PM,Charles E. Perry (PC) 422,Christina McGrath Fair,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MHS 6020 - Foundations of Mental Health Counseling,We 5:00PM - 7:40PM,College of Business Complex142,Christina McGrath Fair,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MHS 6511 - Group Counseling,Th 5:00PM - 7:40PM,Charles E. Perry (PC) 419,Alison Davis,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MHS 6511 - Group Counseling,Mo 5:00PM - 7:40PM,Charles E. Perry (PC) 443,Alison Davis,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MHS 6630 - Program Evaluation and Research in Counseling & School Psychology,Th 5:00PM - 7:40PM,Charles E. Perry (PC) 443,Alena Prikhidko,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MHS 6630 - Program Evaluation and Research in Counseling & School Psychology,Th 5:00PM - 7:40PM,Charles E. Perry (PC) 447,Zachary Pietrantoni,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MHS 6800 - Advanced Practicum in Counseling,We 5:00PM - 6:30PM,Ziff Education Bldg 145,Valerie Dixon,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MHS 6820 - Supervised Field Experience in Counseling,We 5:00PM - 6:30PM,Ziff Education Bldg 145,Valerie Dixon,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
RCS 6031 - Rehabilitation Counseling: Principles and Practices,We 5:00PM - 7:40PM,Charles E. Perry (PC) 416,Michelle Bradham-Cousar,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
RCS 6801 - Advanced Practicum in Counseling and Consultation,We 5:00PM - 6:30PM,Ziff Education Bldg 145,Valerie Dixon,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
RCS 6821 - Supervised Field Experience in Counseling and Consultation,We 5:00PM - 6:30PM,Ziff Education Bldg 145,Valerie Dixon,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
SDS 4403 - Facilitative Communication and Helping Skills,MoWe 9:30AM - 10:45AM,Charles E. Perry (PC) 443,Amelia Saul,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
SDS 6700 - Organization and Administration of School Counseling,Tu 5:00PM - 7:40PM,Ziff Education Bldg 312,Zachary Pietrantoni,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
SDS 6820 - Supervised Field Experience in Counselor Education,Tu 5:00PM - 6:30PM,Charles E. Perry (PC) 441,Krisdhal Ugarte-Torre,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
SPM 3001 - Introduction to Sport Management,TuTh 12:30PM - 1:45PM,Ocean Bank Convoc Center 117,Ligia Trejo,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
SPM 3013 - Globalization of Sport,Tu 11:00AM - 1:40PM,College of Business Complex254,Hyejin Bang,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
SPM 3941 - Practicum in Sport and Recreation Management,Mo 6:00PM - 8:40PM,"Comp, Arts, Sci & Educat 145",Neil Marrin,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
SPM 4012 - Social Aspects of Sport Management,TuTh 11:00AM - 12:15PM,"Comp, Arts, Sci & Educat 145",Ligia Trejo,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
SPM 4306 - Strategic Marketing in Sport,Th 5:00PM - 7:40PM,Charles E. Perry (PC) 332,Mi Ryoung Chung,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
SPS 6191 - Psycho-Educational Assessment I: Intellectual,Tu 5:00PM - 7:40PM,Ziff Education Bldg 266,Shayl Griffith,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
SPS 6191 - Psycho-Educational Assessment I: Intellectual,Tu 5:00PM - 7:40PM,Ziff Education Bldg 234,Maria Cristina Pena,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
SPS 6193 - Psycho-Educational Assessment III: Behavior,We 5:00PM - 7:40PM,Charles E. Perry (PC) 426,Andy Pham,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
SPS 6678 - Supervised Field Experience in School Psychology,Tu 5:00PM - 7:40PM,Charles E. Perry (PC) 445,Philip Lazarus,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
SPS 6941 - Supervised Practicum in School Psychology,Mo 5:00PM - 6:40PM,Charles E. Perry (PC) 449,Gary Matloff,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CCJ 2020 - Introduction to Criminal Justice,Th 5:00PM - 6:15PM,Green Library 100B,Maria Saavedra,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CCJ 2020 - Introduction to Criminal Justice,Mo 12:00PM - 1:15PM,Viertes Haus 131,Charles Berichi,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CCJ 3628 - Homicide,Th 9:30AM - 10:45AM,Green Library 100A,Bill Press,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CCJ 3651 - Drugs and Crime,Fr 2:00PM - 3:15PM,Chem & Physics 151,Andrew Cofino,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CCJ 3666 - Victimology,Tu 8:00AM - 9:15AM,Green Library 100A,Rafael Rodriguez,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CCJ 4014 - Criminological Theory,Th 11:00AM - 12:15PM,SCH. INTER.&PUBLIC AFFAIRS 100,Candice Blanfort,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CCJ 4014 - Criminological Theory,We 10:00AM - 11:15AM,Paul Cejas Architecture 150,Ellen Cohn,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CCJ 4072 - GIS and Crime Mapping,Tu 9:30AM - 12:15PM,Green Library 274,"Stephen Pires,
Ronald Belance",01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CCJ 4497 - Senior Capstone in Criminal Justice,Mo 10:00AM - 11:15AM,Owa Ehan 105,Tim Goddard,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CCJ 4641 - Organized Crime,Fr 12:00PM - 1:15PM,Green Library 100A,Salvador Rivas,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CCJ 4694 - Human Trafficking,Mo 5:00PM - 6:15PM,Green Library 100B,Atina Johnson,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CCJ 4700 - Research Methods and Analysis,Tu 11:00AM - 12:15PM,Academic Health Center 3 - 214,Kristen Zgoba,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CCJ 4700 - Research Methods and Analysis,Th 6:25PM - 7:40PM,Green Library 100A,Olga Vega,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CCJ 6025 - Criminological Theory,Tu 5:00PM - 6:15PM,"Comp, Arts, Sci & Educat 134",Rosa Chang,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CCJ 6676 - Transnational Crime and National Security,Th 5:00PM - 7:40PM,Chem & Physics 103,Rob Guerette,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CJE 3001 - Professional Development in Criminal Justice,Tu 6:25PM - 7:40PM,Green Library 100A,Mario Reyes,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CJE 3444 - Security and Crime Science,Tu 5:00PM - 6:15PM,Green Library 100B,Glenn Sellan,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CJE 3610 - Crime Scene Investigation (CSI),Th 2:00PM - 3:15PM,Green Library 100B,Kristin Elink Schuurman Laura,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CJE 3617 - Cold Case Investigation,Tu 12:30PM - 1:45PM,Charles E. Perry (PC) 310,Kristin Elink Schuurman Laura,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CJE 4174 - Comparative Criminal Justice Systems,Th 12:30PM - 1:45PM,Green Library 100A,Candice Blanfort,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CJE 4694 - Cyber Crime,We 5:00PM - 6:15PM,Green Library 100B,Oscar Vigoa,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CJL 4064 - Criminal Justice and the Constitution,Mo 2:00PM - 3:15PM,Paul Cejas Architecture 150,Juan Saiz,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
CJL 4133 - Criminal Evidence,Tu 2:00PM - 3:15PM,Paul Cejas Architecture 150,Juan Saiz,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
DSC 4012 - Terrorism and Homeland Security,Th 8:00AM - 9:15AM,Chem & Physics 197,Ronald Morales,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1105 - College Algebra,"Mo 10:00AM - 11:10AM
We 10:00AM - 11:20AM","Green Library 263
Parking Garage 6 116","Jairo Gasiba
Jairo Gasiba","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
MAC 1105 - College Algebra,"Mo 11:30AM - 12:40PM
We 11:30AM - 12:50PM","Green Library 263
Parking Garage 6 116","Shivanni Jagessar
Shivanni Jagessar","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
MAC 1105 - College Algebra,"Mo 1:00PM - 2:10PM
We 1:00PM - 2:20PM","Green Library 263
Parking Garage 6 116","Jairo Gasiba
Jairo Gasiba","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
MAC 1105 - College Algebra,"Mo 2:30PM - 3:40PM
We 2:30PM - 3:50PM","Green Library 263
Parking Garage 6 116","Nadeem Aslam
Nadeem Aslam","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
MAC 1105 - College Algebra,"Tu 11:00AM - 12:10PM
Th 11:00AM - 12:20PM","Green Library 263
Parking Garage 6 116","Michael Davidson Jr
Michael Davidson Jr","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
MAC 1105 - College Algebra,"Mo 9:00AM - 9:50AM
Tu 12:30PM - 1:40PM
Th 12:30PM - 1:50PM","Green Library 132
Green Library 263
Parking Garage 6 116","Beatriz Cassis
Beatriz Cassis
Beatriz Cassis","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
MAC 1105 - College Algebra,"Mo 10:00AM - 10:50AM
Tu 12:30PM - 1:40PM
Th 12:30PM - 1:50PM","Green Library 132
Green Library 263
Parking Garage 6 116","Beatriz Cassis
Beatriz Cassis
Beatriz Cassis","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
MAC 1105 - College Algebra,"Mo 11:00AM - 11:50AM
Tu 12:30PM - 1:40PM
Th 12:30PM - 1:50PM","Green Library 132
Green Library 263
Parking Garage 6 116","Beatriz Cassis
Beatriz Cassis
Beatriz Cassis","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
MAC 1105 - College Algebra,"Mo 12:00PM - 12:50PM
Tu 12:30PM - 1:40PM
Th 12:30PM - 1:50PM","Green Library 166
Green Library 263
Parking Garage 6 116","Beatriz Cassis
Beatriz Cassis
Beatriz Cassis","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
MAC 1105 - College Algebra,"Mo 1:00PM - 1:50PM
Tu 12:30PM - 1:40PM
Th 12:30PM - 1:50PM","Green Library 166
Green Library 263
Parking Garage 6 116","Beatriz Cassis
Beatriz Cassis
Beatriz Cassis","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
MAC 1105 - College Algebra,"Mo 2:00PM - 2:50PM
Tu 12:30PM - 1:40PM
Th 12:30PM - 1:50PM","Green Library 166
Green Library 263
Parking Garage 6 116","Beatriz Cassis
Beatriz Cassis
Beatriz Cassis","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
MAC 1105 - College Algebra,"Mo 3:00PM - 3:50PM
Tu 12:30PM - 1:40PM
Th 12:30PM - 1:50PM","Green Library 166
Green Library 263
Parking Garage 6 116","Beatriz Cassis
Beatriz Cassis
Beatriz Cassis","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
MAC 1105 - College Algebra,"Mo 4:00PM - 4:50PM
Tu 12:30PM - 1:40PM
Th 12:30PM - 1:50PM","Green Library 166
Green Library 263
Parking Garage 6 116","Beatriz Cassis
Beatriz Cassis
Beatriz Cassis","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
MAC 1105 - College Algebra,"Tu 2:00PM - 3:10PM
Th 2:00PM - 3:20PM","Green Library 263
Parking Garage 6 116","Michael Davidson Jr
Michael Davidson Jr","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
MAC 1105 - College Algebra,"Tu 5:00PM - 6:10PM
Th 5:00PM - 6:20PM","Green Library 263
Parking Garage 6 116","Ada Monserrat
Ada Monserrat","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
MAC 1105 - College Algebra,"Mo 4:00PM - 5:10PM
We 4:00PM - 5:20PM","Green Library 263
Parking Garage 6 116","Crhistian Urbina
Crhistian Urbina","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
MAC 1114 - Trigonometry,TuTh 12:30PM - 1:45PM,Parking Garage 6 112,Jairo Gasiba,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1140 - PreCalculus Algebra,TuTh 11:00AM - 12:15PM,Graham Center 287B,Francisco Cala Rodriguez,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1147 - Pre-Calculus Algebra and Trigonometry,Tu 8:00AM - 9:40AM,Green Library 165,Shivanni Jagessar,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1147 - Pre-Calculus Algebra and Trigonometry,TuTh 9:00AM - 10:40AM,Parking Garage 6 114,Michael Davidson Jr,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1147 - Pre-Calculus Algebra and Trigonometry,Tu 10:00AM - 11:40AM,Green Library 165,Shivanni Jagessar,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1147 - Pre-Calculus Algebra and Trigonometry,TuTh 11:00AM - 12:40PM,Student Acad Success Cntr 202,Roneet Merkin,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1147 - Pre-Calculus Algebra and Trigonometry,We 1:00PM - 2:40PM,Student Acad Success Cntr 251,Umut Caglar,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1147 - Pre-Calculus Algebra and Trigonometry,TuTh 5:00PM - 6:40PM,Student Acad Success Cntr 202,Jeremiah Hower,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1147 - Pre-Calculus Algebra and Trigonometry,Tu 7:50PM - 9:30PM,Student Acad Success Cntr 302,Nelson De La Rosa,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1147 - Pre-Calculus Algebra and Trigonometry,We 11:00AM - 12:40PM,Student Acad Success Cntr 302,Francisco Reyes,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1147 - Pre-Calculus Algebra and Trigonometry,We 10:00AM - 11:40AM,Student Acad Success Cntr 351,Akorede Oluwo,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1147 - Pre-Calculus Algebra and Trigonometry,We 9:00AM - 10:40AM,Student Acad Success Cntr 302,Walter Carballosa Torres,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1147 - Pre-Calculus Algebra and Trigonometry,We 12:00PM - 1:40PM,Student Acad Success Cntr 351,Akorede Oluwo,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1147 - Pre-Calculus Algebra and Trigonometry,We 2:00PM - 3:40PM,Student Acad Success Cntr 302,Akorede Oluwo,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1147 - Pre-Calculus Algebra and Trigonometry,We 3:00PM - 4:40PM,Student Acad Success Cntr 351,Maydelin Galvez,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1147 - Pre-Calculus Algebra and Trigonometry,We 4:00PM - 5:40PM,Student Acad Success Cntr 202,Umut Caglar,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1147 - Pre-Calculus Algebra and Trigonometry,We 5:00PM - 6:40PM,Student Acad Success Cntr 302,Maydelin Galvez,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1147 - Pre-Calculus Algebra and Trigonometry,Tu 2:00PM - 3:40PM,Student Acad Success Cntr 251,Cem Sayar,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1147 - Pre-Calculus Algebra and Trigonometry,TuTh 1:00PM - 2:40PM,Student Acad Success Cntr 202,Nadeem Aslam,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1147 - Pre-Calculus Algebra and Trigonometry,Tu 5:00PM - 6:40PM,Student Acad Success Cntr 251,Akorede Oluwo,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1147 - Pre-Calculus Algebra and Trigonometry,Tu 6:00PM - 7:40PM,Student Acad Success Cntr 302,Nelson De La Rosa,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1147 - Pre-Calculus Algebra and Trigonometry,We 9:00AM - 10:40AM,Student Acad Success Cntr 251,Crhistian Urbina,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 1147 - Pre-Calculus Algebra and Trigonometry,Th 1:00PM - 2:40PM,Student Acad Success Cntr 251,Umut Caglar,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 2233 - Calculus For Business,TuTh 9:30AM - 10:45AM,Deuxieme Maison 100,Domitila Fox,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 2233 - Calculus For Business,TuTh 11:00AM - 12:15PM,Student Acad Success Cntr 302,Kathleen Guy,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 2233 - Calculus For Business,TuTh 2:00PM - 3:15PM,Deuxieme Maison 190,Stephen Tennenbaum,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 2233 - Calculus For Business,TuTh 6:25PM - 7:40PM,Parking Garage 6 114,Jorge Hernandez,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 2233 - Calculus For Business,TuTh 12:30PM - 2:30PM,Student Acad Success Cntr 302,Kathleen Guy,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 2233 - Calculus For Business,WeFr 9:00AM - 10:15AM,Parking Garage 6 114,Maydelin Galvez,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 2233 - Calculus For Business,WeFr 11:00AM - 12:15PM,Charles E. Perry (PC) 331,Maydelin Galvez,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 2233 - Calculus For Business,WeFr 3:00PM - 4:15PM,Charles E. Perry (PC) 331,Pablo Olivares Rieumont,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 2233 - Calculus For Business,WeFr 5:00PM - 6:15PM,Charles E. Perry (PC) 331,Stephen Tennenbaum,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 2241L - Lab for Calculus 1 for Biology,Fr 2:00PM - 2:50PM,Deuxieme Maison 193,Walter Carballosa Torres,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 2281 - Calculus I for Engineering,"Tu 9:00AM - 11:50AM
Th 9:00AM - 10:50AM","Student Acad Success Cntr 352
Student Acad Success Cntr 352","Anna Wlodarczyk
Anna Wlodarczyk","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
MAC 2281 - Calculus I for Engineering,"We 3:00PM - 5:50PM
Fr 3:00PM - 4:50PM","Parking Garage 6 115
Parking Garage 6 115","Cem Sayar
Cem Sayar","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
MAC 2282 - Calculus II for Engineering,"Tu 1:00PM - 2:50PM
Th 1:00PM - 3:50PM","Student Acad Success Cntr 352
Student Acad Success Cntr 352","Anna Wlodarczyk
Anna Wlodarczyk","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
MAC 2282 - Calculus II for Engineering,"Mo 2:00PM - 4:50PM
We 2:00PM - 3:50PM","Green Library 165
Green Library 165","Solange Kouemou
Solange Kouemou","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
MAC 2282 - Calculus II for Engineering,"Tu 9:00AM - 10:50AM
Th 9:00AM - 11:50AM","Charles E. Perry (PC) 211
Charles E. Perry (PC) 211","Cem Sayar
Cem Sayar","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
MAC 2282 - Calculus II for Engineering,"Mo 9:00AM - 10:50AM
We 9:00AM - 11:50AM","Charles E. Perry (PC) 211
Charles E. Perry (PC) 211","Lotfi  Hermi
Lotfi  Hermi","01/08/2024 - 04/20/2024
01/08/2024 - 04/20/2024",Modesto A. Maidique Campus
MAC 2311 - Calculus I,TuTh 9:00AM - 10:40AM,Parking Garage 6 115,Yi Zhi Yang,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 2311 - Calculus I,TuTh 10:00AM - 11:40AM,Green Library 245,Solange Kouemou,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 2311 - Calculus I,TuTh 11:00AM - 12:40PM,Student Acad Success Cntr 251,Umut Caglar,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 2311 - Calculus I,TuTh 12:00PM - 1:40PM,Green Library 245,Lakshmy Menon Narayanankutty,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 2311 - Calculus I,TuTh 1:00PM - 2:40PM,Green Library 139,Yi Zhi Yang,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 2311 - Calculus I,TuTh 5:00PM - 6:40PM,Parking Garage 6 115,Francisco Cala Rodriguez,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 2311 - Calculus I,WeFr 9:00AM - 10:40AM,Parking Garage 6 115,Jorge Hernandez,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
MAC 2311 - Calculus I,WeFr 10:00AM - 11:40AM,Green Library 165,Cem Sayar,01/08/2024 - 04/20/2024,Modesto A. Maidique Campus
